Date,Open,High,Low,Close,Volume
2024-09-18,130.44000244140625,139.49000549316406,128.50999450683594,132.6699981689453,16345600
2024-09-19,140.4499969482422,148.9600067138672,139.6199951171875,144.66000366210938,20177300
2024-09-20,144.38999938964844,148.02999877929688,141.63999938964844,144.77999877929688,12332300
2024-09-23,147.47999572753906,151.58999633789062,145.00999450683594,149.97000122070312,10090300
2024-09-24,150.16000366210938,154.3300018310547,146.7100067138672,153.8800048828125,9365200
2024-09-25,152.3000030517578,157.8800048828125,151.5,151.94000244140625,7839400
2024-09-26,157.6300048828125,167.50999450683594,156.3800048828125,165.97999572753906,17068500
2024-09-27,170.47999572753906,179.60000610351562,168.30999755859375,176.22000122070312,17321200
2024-09-30,168.6300048828125,175.50999450683594,167.30999755859375,168.60000610351562,13338100
2024-10-01,168.52000427246094,169.42999267578125,157.02000427246094,162.69000244140625,14103300
2024-10-02,160.50999450683594,173.8800048828125,159.16000366210938,164.63999938964844,12557500
2024-10-03,163.38999938964844,165.86000061035156,157.82000732421875,163.41000366210938,8814200
2024-10-04,166.72000122070312,176.5500030517578,163.97000122070312,176.50999450683594,14030100
2024-10-07,179.7100067138672,191.99000549316406,178.8000030517578,186.08999633789062,19826000
2024-10-08,186.10000610351562,198.49000549316406,184.4499969482422,192.1999969482422,20984800
2024-10-09,189.77000427246094,198.38999938964844,185.25,188.91000366210938,13445300
2024-10-10,191.88999938964844,192.1999969482422,178.0,183.33999633789062,15937500
2024-10-11,188.5,212.80999755859375,187.41000366210938,212.58999633789062,29933800
2024-10-14,224.47999572753906,227.14999389648438,201.42999267578125,201.6699981689453,31736600
2024-10-15,206.72999572753906,211.16000366210938,189.6999969482422,194.30999755859375,23114600
2024-10-16,199.89999389648438,200.6199951171875,191.9600067138672,194.08999633789062,12434600
2024-10-17,192.8000030517578,198.8800048828125,185.80999755859375,193.4199981689453,11414300
2024-10-18,197.58999633789062,218.64999389648438,197.10000610351562,215.86000061035156,22814800
2024-10-21,214.49000549316406,223.14999389648438,208.4499969482422,219.0500030517578,18028600
2024-10-22,216.2100067138672,221.39999389648438,212.0800018310547,219.6999969482422,13758100
2024-10-23,215.0800018310547,222.85000610351562,204.91000366210938,213.9499969482422,17025500
2024-10-24,220.08999633789062,236.2899932861328,218.25,235.88999938964844,23221500
2024-10-25,236.38999938964844,245.57000732421875,227.75,234.33999633789062,25093200
2024-10-28,244.63999938964844,259.5,242.77000427246094,255.33999633789062,23182000
2024-10-29,264.25,267.8900146484375,251.24000549316406,258.239990234375,25958500
2024-10-30,246.5,255.8000030517578,239.0,247.30999755859375,20593300
2024-10-31,251.1199951171875,252.8800048828125,237.0,244.5,21954100
2024-11-01,245.3300018310547,255.75,225.92999267578125,229.7100067138672,26258900
2024-11-04,226.97000122070312,231.67999267578125,220.82000732421875,222.99000549316406,13438800
2024-11-05,233.33999633789062,243.4600067138672,225.42999267578125,227.8000030517578,17993900
2024-11-06,260.0,261.20001220703125,242.69000244140625,257.80999755859375,26270400
2024-11-07,256.79998779296875,280.79998779296875,252.6999969482422,270.80999755859375,23931700
2024-11-08,275.5799865722656,279.3800048828125,262.6000061035156,270.4200134277344,18764200
2024-11-11,297.0,351.7300109863281,293.29998779296875,340.0,47315700
2024-11-12,334.7699890136719,360.8900146484375,325.5,356.5899963378906,39705800
2024-11-13,366.9800109863281,383.3999938964844,321.70001220703125,328.3800048828125,46238500
2024-11-14,341.7699890136719,348.0,318.6199951171875,327.6700134277344,26605700
2024-11-15,336.6000061035156,349.94000244140625,324.1000061035156,340.6499938964844,25842000
2024-11-18,345.4200134277344,388.489990234375,339.3800048828125,384.7900085449219,32612800
2024-11-19,389.5,449.0,381.0,430.5400085449219,50954500
2024-11-20,463.3999938964844,504.8299865722656,457.29998779296875,473.8299865722656,70212600
2024-11-21,535.6300048828125,543.0,371.8399963378906,397.2799987792969,100444000
2024-11-22,403.6000061035156,453.0,393.1000061035156,421.8800048828125,55935000
2024-11-25,440.75,440.75,383.79998779296875,403.45001220703125,40180400
2024-11-26,382.7799987792969,403.0,338.6700134277344,353.69000244140625,47891000
2024-11-27,384.2900085449219,397.6600036621094,372.5,388.8399963378906,34921200
2024-11-29,405.75,417.6199951171875,381.0,387.4700012207031,21987600
2024-12-02,393.6400146484375,398.7900085449219,374.3599853515625,380.29998779296875,23404300
2024-12-03,367.8500061035156,393.1199951171875,362.6700134277344,373.42999267578125,22817500
2024-12-04,380.0,409.9700012207031,365.6000061035156,406.0,29862200
2024-12-05,440.1199951171875,444.94000244140625,379.3500061035156,386.3999938964844,46189800
2024-12-06,395.2900085449219,405.0,384.0199890136719,395.010009765625,26206200
