Date,Open,High,Low,Close,Volume
2024-09-18,9.756100686718721,10.279453996324788,9.61785600758804,9.677103996276855,4709900
2024-09-19,9.874594724671992,9.923967886638298,9.6771030185215,9.736350059509277,2718100
2024-09-20,10.00296585848855,10.26957946072973,9.963467512167083,10.160959243774414,10113000
2024-09-23,10.49669460439793,10.674437615854895,10.378199577331543,10.378199577331543,4631900
2024-09-24,10.467071460124385,10.70406152279446,10.299203263637716,10.664563179016113,2632100
2024-09-25,10.476945844041563,10.654688870456345,10.457197142059279,10.55594253540039,3018200
2024-09-26,10.66456365474871,10.822557036909977,10.526318974500182,10.6744384765625,2230000
2024-09-27,10.862054897907843,10.941051585464534,10.605315192491195,10.664563179016113,3629000
2024-09-30,10.249830810965971,10.2893291574899,9.96346756323876,10.042464256286621,3512100
2024-10-01,10.397948638028412,10.753434673262927,10.358450294304,10.704061508178711,3645100
2024-10-02,10.506569878731556,10.625064910910526,10.318952038162083,10.447321891784668,2955300
2024-10-03,9.953592349763637,10.091837028018487,9.726477101610843,9.815347671508789,4235200
2024-10-04,9.607980697951236,9.864720399707217,9.519110132003197,9.726476669311523,3690000
2024-10-07,9.440114090704926,9.469737614712061,9.232747539225288,9.262371063232422,3382300
2024-10-08,9.124126398246888,9.242621436205502,9.025381004138803,9.222872734069824,2497500
2024-10-09,9.025380083405938,9.203122151353904,9.00563044157019,9.18337345123291,2155200
2024-10-10,9.301869168410084,9.943717508337464,9.301869168410084,9.8943452835083,5637300
2024-10-11,9.975739164836076,10.074999681193034,9.836773305983373,9.886404037475586,2593200
2024-10-14,9.519137522788702,9.747437547594775,9.479433129490802,9.707733154296875,3413300
2024-10-15,9.836773161768523,9.99559074291324,9.717659975909987,9.965812683105469,3434400
2024-10-16,10.343004890793996,10.670566387901713,10.343004890793996,10.501822471618652,4010300
2024-10-17,10.988201415442115,11.514285828787344,10.928645296673466,11.36539363861084,6275300
2024-10-18,11.216502285101754,11.75251208190207,11.196649614621867,11.692955017089844,5741100
2024-10-21,11.911330149930436,12.129704801068184,11.792216962026426,11.951034545898438,5227600
2024-10-22,11.96096006762946,12.19918642722668,11.93118200933666,12.139629364013672,2929500
2024-10-23,11.50435938838838,11.563915506613144,11.305837416593453,11.42495059967041,4662100
2024-10-24,11.59369483216825,11.603620221061217,11.216502602039219,11.514286041259766,3473700
2024-10-25,11.385246133375743,11.395171521932204,11.137093433543134,11.196649551391602,2992600
2024-10-28,11.017980431674586,11.25620680022505,10.978276036916174,11.097389221191406,2648500
2024-10-29,11.037832286152105,11.335615723672218,11.037832286152105,11.285984992980957,3677600
2024-10-30,11.365393463007969,11.385246133375743,11.03783197495912,11.196649551391602,2197000
2024-10-31,10.85916155714634,10.898865950629187,10.561379079338696,10.75990104675293,2728900
2024-11-01,10.849236163458034,10.998127402289283,10.481970287263865,10.49189567565918,2489300
2024-11-04,10.57130450180212,10.690418629261883,10.3926352038673,10.472043991088867,1856300
2024-11-05,10.72019675593862,10.859161661145759,10.55145284536359,10.70034408569336,2660700
2024-11-06,9.936034862540986,10.283448093003324,9.906255855388732,10.094852447509766,5090800
2024-11-07,10.33307877147114,10.501822691283794,10.233818254693238,10.382709503173828,3234400
2024-11-08,10.124630218021773,10.253669738769531,9.965812637602207,10.253669738769531,3391000
2024-11-11,9.707733923894704,9.876477845445104,9.201503105870986,9.290837287902832,5835000
2024-11-12,9.211427798061841,9.2610585265205,8.893792650530283,9.151871681213379,4022900
2024-11-13,9.429802281024278,9.499284731753164,8.923570562957664,8.963274955749512,4979900
2024-11-14,8.854088505474657,8.963275353844821,8.695270927253532,8.744901657104492,8631300
2024-11-15,8.973201981675412,8.973201981675412,8.47689656024065,8.58608341217041,23130700
2024-11-18,9.211428116720922,9.360320307247656,9.092314932276,9.241207122802734,5813000
2024-11-19,9.58862029710428,9.648177362369202,9.300763199349941,9.529064178466797,5077900
2024-11-20,9.529063858461045,9.648177038363382,9.360319950275883,9.439728736877441,4209000
2024-11-21,9.648176927398747,9.658102315639235,9.300762780042021,9.499284744262695,5529500
2024-11-22,9.886404165819076,9.886404165819076,9.51913826261287,9.558842658996582,5224900
2024-11-25,9.261058558759501,9.280911228863038,9.032758532333304,9.13201904296875,4501200
2024-11-26,9.05261015473735,9.241206732105624,9.05261015473735,9.19157600402832,3220800
2024-11-27,9.241207559000719,9.300763680720593,8.973202171378833,9.00298023223877,3640900
2024-11-29,9.02283268468619,9.201502938759965,8.983128288961737,9.122093200683594,2873700
2024-12-02,9.022832702075162,9.032759037682272,8.834236112049942,8.85408878326416,3799600
2024-12-03,8.943423448307547,9.280911268489328,8.923570778119245,9.112167358398438,3871700
2024-12-04,9.022832128191158,9.07246285644255,8.734975040285965,8.903718948364258,5653800
2024-12-05,8.834236072212544,8.933497534581097,8.754827280968687,8.873940467834473,4192900
2024-12-06,8.754826796371225,8.84416191823255,8.576157499275984,8.615861892700195,3180900
2024-12-09,9.211428294538859,9.40995027244601,9.132019503376,9.141945838928223,6379500
