Date,Open,High,Low,Close,Volume
2024-09-18,794.2959934360923,805.0375846297401,780.6753184198526,782.1347045898438,1249000
2024-09-19,826.6400081647831,833.5695020629704,816.2656721692049,822.1626586914062,1644300
2024-09-20,803.6974314719969,804.3228740675527,783.9415164613191,789.5208740234375,2748600
2024-09-23,801.7614963842647,801.7614963842647,792.2310411761322,797.6812744140625,965600
2024-09-24,803.687498929931,810.5871814849629,795.1994272742869,808.1052856445312,881200
2024-09-25,810.4381792703533,821.2195799975681,808.1052216024977,812.2549438476562,878200
2024-09-26,854.0997844440784,855.7576738763389,833.6191754062905,846.2669067382812,1566400
2024-09-27,846.2768278028844,847.9645290371982,832.1300219802548,835.44580078125,1038400
2024-09-30,830.4919104525322,836.0612697499026,813.7639580054073,827.2158203125,994700
2024-10-01,833.5992939406474,835.1778063211099,806.0204994824544,816.394775390625,1244100
2024-10-02,814.8559818631508,833.1922587527368,810.5871333895286,826.1635131835938,898400
2024-10-03,819.9289681231486,831.4450005797027,817.824325407377,826.3818969726562,651900
2024-10-04,829.9955520176676,833.2617655547888,819.9786548546435,826.9676513671875,862500
2024-10-07,805.8416829318146,817.0400248726197,805.1368633667677,811.3316650390625,898200
2024-10-08,816.543690311415,824.8133838006529,814.1312949473881,818.2909545898438,1265900
2024-10-09,823.8206584261488,839.9926697391367,820.3856928055042,839.7742919921875,1004900
2024-10-10,819.0255298613179,829.578554566256,815.5508760982699,827.9305419921875,876300
2024-10-11,823.9099030570911,838.8807143093097,822.4108284170893,834.6019287109375,964700
2024-10-14,846.3462718829394,866.9261307530918,845.9987701439795,865.9532470703125,1769200
2024-10-15,860.9398287051985,867.3233179322413,712.3040842741907,725.1404418945312,9350700
2024-10-16,705.8212945196534,712.284160336004,672.3653904146485,678.5701293945312,10296200
2024-10-17,687.6241110765259,698.7827044727562,672.2164831480661,695.5264282226562,7209100
2024-10-18,712.4728541731628,721.1992386789739,708.0153789635646,718.0223999023438,4537800
2024-10-21,718.7569809229446,719.6008012074842,703.6571059604611,708.9286499023438,2184800
2024-10-22,717.7642224805228,718.8661696075338,712.4430527455695,715.6893310546875,2067000
2024-10-23,708.8790122809614,711.1226556081651,695.0300226532286,703.4883422851562,1681400
2024-10-24,714.7760506965917,714.7859879746634,701.3341249029387,705.6625366210938,1854700
2024-10-25,710.8049927599654,718.012427583465,706.0794536419047,706.5460815429688,1380100
2024-10-28,703.2600616255122,706.3475253739668,698.89190089964,703.5181884765625,1182800
2024-10-29,704.2455220166231,712.4050466400247,700.2155310499184,711.6090087890625,1445500
2024-10-30,690.1256536298272,692.18544049853,679.2496267070289,680.4536743164062,3085200
2024-10-31,679.6078042405093,679.6277249264207,663.9256086594992,669.2293090820312,2398300
2024-11-01,675.1996445581801,679.3888795307802,670.1348104641341,671.3984985351562,1801700
2024-11-04,672.7120621219586,675.0803159811206,667.5079041313992,667.84619140625,1232500
2024-11-05,670.1846093883852,682.1353207168286,670.144768015469,673.1200561523438,1282000
2024-11-06,665.2490247383412,669.7168456627919,651.5370950181772,658.1641845703125,3208600
2024-11-07,670.7816026549432,676.4833523794559,666.5028458261743,673.8663330078125,1758300
2024-11-08,666.6919020447102,667.9257698773555,658.6219594184596,666.1644897460938,1726800
2024-11-11,668.453234066707,668.6721186903561,658.6717515301357,667.9954833984375,1520100
2024-11-12,669.3188536366777,673.1995609409537,659.5572929547304,665.8759155273438,1711000
2024-11-13,661.3384443238461,670.3537082867092,653.5371882117073,670.0850219726562,2453700
2024-11-14,702.1957408439889,708.4845435183311,688.1156420444025,689.53857421875,3925300
2024-11-15,675.0106164222932,676.5231309321684,654.2735469041106,655.3780517578125,3063200
2024-11-18,647.8553757156951,665.557516452059,644.8005264274353,661.9454345703125,2010600
2024-11-19,659.5474003274339,668.0949540570807,650.2435285699959,658.890625,1640700
2024-11-20,653.288433741442,655.2287570931564,642.2631238737356,655.1790161132812,1677800
2024-11-21,650.6912561527517,669.7367670713024,645.8154863193637,668.8411865234375,2859000
2024-11-22,664.502743578552,671.468181269593,662.9305277799682,669.5576782226562,1275600
2024-11-25,681.6178664205061,683.3194452942785,674.6524283694936,681.0904541015625,1511300
2024-11-26,676.2345932421754,678.4833836159365,663.5375852334649,668.6521606445312,1424100
2024-11-27,666.4530787713952,669.3686046479481,656.3531699656664,667.1694946289062,1231800
2024-11-29,675.5181349463952,696.1955646983661,675.1897472865559,683.2199096679688,1706500
2024-12-02,678.3838637467954,710.1562022884945,677.3390602618213,707.9570922851562,2325900
2024-12-03,699.1807007623942,717.7684612626239,697.1606947038434,714.5145874023438,1647200
2024-12-04,720.2163047090254,721.3606509406196,713.390190158882,716.3654174804688,1529800
2024-12-05,725.549877693336,725.6194786256204,704.5042806103962,707.9869995117188,1801100
2024-12-06,708.2258135228878,713.6688372829614,703.588848737203,705.4794311523438,1215400
2024-12-09,709.728367775249,719.6392126931024,702.1659166462772,703.0316162109375,1267500
2024-12-10,713.0817163574056,714.7534141454614,697.110974652028,701.7877807617188,1214700
2024-12-11,708.3750898549123,714.45490742977,703.0017278174923,710.9025268554688,1217600
2024-12-12,709.8179675981115,716.3256550076757,707.1213261419231,709.5791015625,868700
2024-12-13,715.0320434570312,721.4004071521455,712.68364974942,715.0320434570312,1455700
2024-12-16,716.4947806980389,727.3907278238287,709.8079894795699,718.8132934570312,1542800
2024-12-17,736.346245726464,741.4409608381922,729.062380980682,731.5599975585938,1753300
2024-12-18,744.8142963426588,753.4514321895072,711.9473503994342,715.9375610351562,2257000
2024-12-19,714.2061213252671,717.2709308820108,705.2804397031421,706.7531127929688,1620800
2024-12-20,696.6930148164099,716.8430298961622,692.8421279043163,702.1956787109375,2701800
2024-12-23,703.6086844240109,718.4848812622241,703.5888244725692,717.4798583984375,1232600
2024-12-24,712.8528791661985,716.6440650757238,711.4697276370582,716.156494140625,586800
2024-12-26,710.6836227389476,716.9425441120675,707.5988924933299,712.325439453125,734000
2024-12-27,713.9474189285809,713.9573792714837,705.0913986782448,710.0667114257812,942300
2024-12-30,696.5437961752881,699.339919556297,691.0410710332798,692.7128295898438,1202600
2024-12-31,697.9269262235242,699.509041643755,684.0358313663036,689.657958984375,965000
2025-01-02,701.8574212252096,708.4447302174225,692.9018585880118,696.961669921875,1115100
2025-01-03,699.6881126890993,714.0269971592745,699.1110201741027,710.8328247070312,1062900
2025-01-06,747.3516618303557,777.2334187775867,745.9486503850292,764.7155151367188,2761100
2025-01-07,771.1734495545548,774.5467260583949,749.7696451275752,753.8394775390625,1490200
2025-01-08,749.2820627779881,749.6104504085727,733.3610627720814,740.3065795898438,1185400
2025-01-10,747.2919346313246,747.5904412334196,731.7689839844315,735.3611450195312,1515800
2025-01-13,717.6391208644558,725.4005965823634,714.0469596467918,723.8184204101562,1321800
