VALE,VALE,VALE,VALE,VALE
Open,High,Low,Close,Volume
8.943811416625977,9.00895945217012,8.897278246675862,8.943811416625977,37286000
9.008959911976529,9.008959911976529,8.776290500097494,8.813517570495605,35975100
8.84143773579372,8.934505856459005,8.832130746214515,8.897278785705566,22423300
8.86005156768922,8.934505707958596,8.82282360999117,8.906584739685059,20254400
8.915891877300597,8.96242593763324,8.869357816967955,8.897278785705566,25367400
8.757676459146309,8.915891729109571,8.711142399587109,8.906584739685059,26851800
9.027573028226334,9.139254239727872,8.98103896820985,9.083414077758789,31749100
9.120640673322185,9.195094810446177,9.083413604760189,9.129947662353516,26121700
9.064799308776855,9.102026376033223,8.962425095712668,9.064799308776855,31073400
9.29746947282473,9.56736595472896,9.29746947282473,9.446377754211426,61783700
9.474299118773617,9.52083229298003,9.371924005367333,9.409151077270508,42834300
9.47429861648682,9.520831788226245,9.260242298719364,9.27885627746582,34888300
9.232322049957313,9.269549119208618,9.185787991502345,9.204401969909668,29611900
9.269549430261351,9.278856419777323,9.074107088242817,9.083414077758789,34061800
9.102026514375964,9.102026514375964,8.95311824308722,8.962425231933594,27660500
8.897279099663512,8.93450617173058,8.701836749420549,8.776290893554688,33537800
8.934505600690922,9.0089597400664,8.701836193251713,8.739063262939453,25193200
8.692529448392392,8.813517650170843,8.571541246613942,8.711142539978027,27472000
8.813518138809227,9.064800658308842,8.794904158628219,9.027573585510254,31026500
9.08341384839352,9.176481078513074,9.046186778833027,9.10202693939209,29942100
9.018265591561168,9.260241981598364,8.999652501015484,9.21370792388916,30056900
9.090884093841316,9.158582796800776,8.78140747110009,8.936145782470703,32666700
8.984501848846332,9.129568787010523,8.858776738691251,9.0908842086792,36471200
8.936146243260136,8.984502198635184,8.858777083585315,8.965160369873047,28406200
8.974831090221466,9.226281327805285,8.965160636709136,9.110227584838867,24075700
9.332663670098194,9.57444253121279,9.303650465012126,9.48740291595459,37639100
9.555099870877674,9.777535961046548,9.545428495919094,9.748522758483887,34569100
9.758194339075388,9.874248074084697,9.632469228903695,9.845234870910645,37160400
9.796878723280727,9.883919253391223,9.709838193170231,9.854905128479004,47709100
9.777536852094396,9.845235560660909,9.729181817520956,9.806550979614258,31148100
9.671153766019266,9.758194297483536,9.651811015776943,9.738851547241211,35053400
9.806550574313023,9.864576982328208,9.58411355075315,9.613126754760742,19496600
9.748523547659369,9.825892708965144,9.719510342747991,9.758194923400879,27410600
9.758194236766414,9.816220642506147,9.729181033896548,9.796878814697266,22939800
9.738851751058524,9.864576863325556,9.729181298048072,9.835563659667969,20042800
9.787208027697906,9.82589260795311,9.680825662574383,9.7098388671875,21447100
9.526087404802146,9.671154351144045,9.439046868071745,9.651811599731445,28351400
9.729181554642146,9.88391987464778,9.709838803484873,9.767866134643555,20845100
9.777536752570747,9.777536752570747,9.613127054217683,9.758194923400879,24525700
9.651811119077026,9.787207605283113,9.39069044420263,9.410032272338867,52912200
8.984501617858466,8.994172992770924,8.578313094665948,8.781407356262207,73667800
8.500944403099759,8.897461572980948,8.355877460762343,8.539628982543945,76247000
8.704038441155872,8.713709816334523,7.901332747589878,7.988373279571533,68739000
7.881989727715567,8.626668989372272,7.794950121023248,8.568641662597656,87806200
8.5976560547325,8.742722992714457,8.37521903787199,8.60732650756836,70888400
8.71371004123173,8.974830721603007,8.646011335547,8.916804313659668,38903800
9.05219998277237,9.129569142447192,8.9264748677225,8.965160369873047,36387200
9.003844473697225,9.032857676463134,8.800750209709674,8.829763412475586,23790300
8.752394574568825,8.781407778387802,8.636340836979798,8.704038619995117,25841900
8.694367252298681,8.89746152383718,8.684695876912771,8.810420989990234,26700100
8.829763576438834,8.868448154949427,8.742723044211727,8.82009220123291,21868900
8.887790201439424,9.197267759441763,8.87811974830898,9.129569053649902,42473800
9.342334740701713,9.458388479567885,9.226281001835538,9.235952377319336,29221600
9.39069011758413,9.497072474416107,9.34233416545575,9.429374694824219,30354500
9.235952275679665,9.274636854876007,9.129568991154883,9.187596321105957,33335100
9.197267897856918,9.303650262397815,9.168253771089558,9.284308433532715,22812000
9.293978886808695,9.313321637986935,9.235952477900256,9.284308433532715,24641600
9.00384521484375,9.11989895777338,8.984502463198897,9.00384521484375,30129700
9.003844485430163,9.081213641115468,8.878119376863268,8.936145782470703,18480300
9.129569314035034,9.206939397477143,9.013515572341603,9.061871528625488,21566800
9.100556206128527,9.11989895777338,8.994173839021324,9.00384521484375,16698600
9.042529795820293,9.0908848303061,8.994173839021324,9.00384521484375,17114100
9.013515301002943,9.032858051859472,8.868448358831468,8.916804313659668,20660400
9.003844424900675,9.11989815764845,8.965159847318084,8.994173049926758,28406000
9.04252891114534,9.081213488337182,9.003844333953499,9.052199363708496,19632100
9.390690798073612,9.44871812929519,9.226281102311136,9.284308433532715,25166500
9.34233479076105,9.593785020808346,9.332663415225431,9.555100440979004,30990500
9.59378464995864,9.60345602512041,9.43904633662271,9.468059539794922,25437300
9.48740291595459,9.564772077726209,9.439046959269039,9.48740291595459,26677200
9.36167701804282,9.526086703697025,9.303649690388891,9.477730751037598,21490100
9.381019271075681,9.535757588751574,9.381019271075681,9.506744384765625,23440100
9.477731079211008,9.497072907556653,9.390690545872811,9.458388328552246,17167900
9.458388652723409,9.458388652723409,9.322993082724073,9.332663536071777,22641600
9.313321009743586,9.429374742045033,9.235951854875955,9.264965057373047,34489600
9.11989873777024,9.313321637986935,9.11022736218112,9.284308433532715,31060900
9.22628116607666,9.26496574638736,9.168253834454038,9.22628116607666,22266700
9.14891206547385,9.14891206547385,9.02318694806101,9.061871528625488,29963500
9.168253633111053,9.197267759441763,9.10055584963232,9.129569053649902,26528800
9.061870879229046,9.061870879229046,8.81042066242292,8.829763412475586,41904000
8.936146243260136,9.003844949710457,8.907133038960362,8.965160369873047,25068000
8.887790549600957,9.042529795820293,8.820092763470297,9.00384521484375,27835800
9.08121368416618,9.197267418244307,9.042529106140137,9.042529106140137,31302000
9.2262809003023,9.303650058694984,9.15858311728698,9.187596321105957,32895800
9.197267860963931,9.235952440852094,9.100555950086955,9.177925109863281,28727700
9.187595902505416,9.264965057373047,9.110226747637785,9.264965057373047,33646000
9.284308338996858,9.419703906613332,9.274636963506216,9.342334747314453,30561100
9.34233464571528,9.38101922494402,9.235952283414525,9.293978691101074,28707300
9.22628116607666,9.284308497699282,9.168253834454038,9.22628116607666,23403400
9.081213695086545,9.16825330401499,9.052199569797303,9.148911476135254,26563000
9.226281112908543,9.535757753610723,9.216609737308316,9.49707317352295,46647600
9.429374886400565,9.448717636570132,9.032857731055353,9.042529106140137,95010600
9.090884032726695,9.148911360257122,8.97483029997892,8.994173049926758,32767100
8.97483061035696,8.97483061035696,8.723381308530746,8.762065887451172,64685300
8.752394358821705,8.887789921514834,8.71370978057894,8.878119468688965,38963300
8.878119897910521,8.907133102416992,8.820092566584435,8.907133102416992,34861500
8.752394512142786,8.820092294675254,8.675025354301933,8.762065887451172,39327000
8.974830253085907,9.187595889835011,8.965159800475597,9.15858268737793,87645600
9.197267391164983,9.419703483581543,9.168253265996059,9.419703483581543,66579000
9.30365026780148,9.429375383593639,9.293978892206743,9.390690803527832,45313700
9.381019433259633,9.54542912921095,9.332663477571632,9.49707317352295,49736000
9.661482601235171,9.97096015565823,9.5937848185394,9.941946029663086,109623200
9.893590168991508,10.02898665797812,9.835563761078049,9.883919715881348,23864300
9.748523243984714,9.806550574313023,9.564771722185798,9.613126754760742,35574500
9.680825562057457,9.874248461325147,9.651811435432453,9.661482810974121,49347700
9.690496296306367,9.690496296306367,9.487402034937281,9.535757064819336,35222300
9.748522911633023,9.980630380406883,9.622797802135576,9.632469177246094,84062800
9.680825860634352,9.825892808981001,9.603456698541049,9.806550979614258,47689800
9.651811066540064,9.68082519205615,9.535757331415027,9.574441909790039,28250000
9.526086659625056,9.545428487211494,9.293978272396258,9.371347427368164,45335100
9.38101917054343,9.516415658215415,9.37134779521405,9.458388328552246,46682700
9.439046959269039,9.545429326126724,9.419704207669554,9.48740291595459,53805100
9.526087230593092,9.574442263613994,9.419703944395584,9.448718070983887,35498200
9.671153705843727,9.91293254848982,9.642140502973861,9.796878814697266,65886700
9.941946394295654,10.116027467398682,9.903261813863109,10.028986930847168,72961900
9.95161725083928,10.106355564497278,9.95161725083928,10.057999610900879,62197000
9.990301881144843,10.009644631609111,9.845234941915246,9.893589973449707,58951400
9.777536384428458,9.787207759805824,9.603456239201478,9.671154022216797,50742100
9.535757424227512,9.574442002979046,9.439046438505233,9.5164155960083,44956700
9.56477165222168,9.642140810551405,9.49707294694833,9.56477165222168,44793900
9.429374847181863,9.439046222226422,9.245623332900694,9.313321113586426,69250100
9.119898963488602,9.293979116835557,9.052200255002354,9.216609954833984,54555300
9.564771874980535,9.603456455046341,9.342334847867287,9.390690803527832,91152400
9.506744057051705,9.545428635137155,9.439046275980443,9.526086807250977,52292300
9.564771981140488,9.680825722625997,9.516416024943238,9.545429229736328,27403100
9.642140541507324,9.642140541507324,9.526086807250977,9.526086807250977,23122900
9.632469606662251,9.680825562057457,9.545429071413508,9.661482810974121,24773700
9.719510022938008,9.961288874641376,9.690496818981279,9.883919715881348,41941900
9.912933249808916,9.95161783047662,9.816221336983078,9.864577293395996,28044300
9.97096000120308,10.096684189315377,9.97096000120308,10.057999610900879,40571900
10.0600004196167,10.140000343322754,10.029999732971191,10.079999923706055,24372200
9.859999656677246,9.90999984741211,9.8100004196167,9.90999984741211,23363600
9.90999984741211,9.970000267028809,9.84000015258789,9.920000076293945,19516800
9.899999618530273,9.9399995803833,9.779999732971191,9.8100004196167,21700100
9.760000228881836,9.829999923706055,9.670000076293945,9.710000038146973,24904400
9.710000038146973,9.760000228881836,9.680000305175781,9.720000267028809,22484800
9.699999809265137,9.8100004196167,9.680000305175781,9.8100004196167,14413900
9.800000190734863,10.149999618530273,9.800000190734863,10.119999885559082,31606900
10.180000305175781,10.260000228881836,10.140000343322754,10.170000076293945,16016600
10.119999885559082,10.229999542236328,10.119999885559082,10.220000267028809,19044100
10.170000076293945,10.260000228881836,10.130000114440918,10.25,14889000
10.319999694824219,10.420000076293945,10.239999771118164,10.25,26193700
10.25,10.319999694824219,10.25,10.279999732971191,15105200
10.130000114440918,10.180000305175781,10.079999923706055,10.170000076293945,19694900
10.220000267028809,10.25,10.149999618530273,10.210000038146973,21207900
10.289999961853027,10.289999961853027,10.180000305175781,10.260000228881836,16803400
10.4399995803833,10.550000190734863,10.350000381469727,10.399999618530273,25996800
10.4399995803833,10.470000267028809,10.369999885559082,10.449999809265137,18200200
10.550000190734863,10.630000114440918,10.329999923706055,10.350000381469727,26517800
10.489999771118164,10.569999694824219,10.430000305175781,10.5,26580100
10.449999809265137,10.670000076293945,10.449999809265137,10.630000114440918,30818300
10.649999618530273,10.75,10.609999656677246,10.670000076293945,25682400
10.75,10.859999656677246,10.699999809265137,10.829999923706055,22165700
10.899999618530273,10.9399995803833,10.760000228881836,10.90999984741211,39632500
10.869999885559082,11.010000228881836,10.8100004196167,10.880000114440918,34787518
